"nm0721461";"Agnete Reymert";\N;\N;\N
"nm0721643";"Chelsy Reynolds";\N;\N;\N
"nm0721851";"Marjorie Reynolds";"97";"1917-08-12";\N
"nm0721885";"Nicola Reynolds";\N;"1905-05-27";\N
"nm0722209";"Johan Rheborg";"97";"1963-06-05";"tt8425516"
"nm0722276";"Burke Rhind";\N;"1937-09-27";\N
"nm0722290";"Robert Rhine";\N;\N;"tt4688294,tt5755280"
"nm0722310";"Stella Rho";\N;"1886-09-29";\N
"nm0722596";"Mark Rhudy";\N;\N;\N
"nm0722598";"Geoffrey Rhue";\N;\N;\N
"nm0722647";"Robert Ri chard";"97";"1983-01-07";\N
"nm0722657";"Serge Riaboukine";\N;"1957-12-29";\N
"nm0722713";"Dan Riba";\N;\N;\N
"nm0722902";"Maria Ribeiro";\N;"1975-11-09";"tt5631456"
"nm0723142";"Marco Ricca";\N;"1962-11-28";"tt6289724"
"nm0723204";"Elena Sofia Ricci";\N;"1962-03-29";"tt6748466"
"nm0723312";"Stefano Ricciotti";\N;"1953-11-29";\N
"nm0723470";"John Rice";\N;\N;\N
"nm0723590";"Allan Rich";\N;"1926-02-08";\N
"nm0723722";"T.L. Rich";\N;"1893-07-09";\N
"nm0723865";"Nathalie Richard";\N;"1963-01-06";\N
"nm0724174";"Joshua Richards";\N;\N;"tt5988966"
"nm0724268";"Paul Richards";\N;"1924-11-23";\N
"nm0724483";"Damien Richardson";\N;\N;\N
"nm0724767";"Scott Richardson";\N;\N;\N
"nm0724786";"Tawnya Richardson";"97";\N;\N
"nm0724927";"William Richert";\N;"1905-04-25";\N
"nm0725052";"Peter Mark Richman";"97";"1927-04-16";\N
"nm0725137";"Mahlon Richmond";\N;\N;\N
"nm0725284";"Jason James Richter";"97";"1980-01-29";"tt5471472,tt5833186"
"nm0725328";"Ota Richter";\N;\N;\N
"nm0725379";"W.D. Richter";\N;"1945-12-07";\N
"nm0725543";"Don Rickles";"97";"1926-05-08";\N
"nm0725640";"Paquita Rico";\N;"1929-10-13";\N
"nm0725734";"Jason Riddington";\N;"1968-11-19";"tt5564336"
"nm0725794";"Stéphane Rideau";"97";"1976-07-25";\N
"nm0725894";"Robert Ridgely";\N;"1931-12-24";\N
"nm0726170";"Lisa Rieffel";"97";"1975-01-12";\N
"nm0726180";"Eden Riegel";"97";"1981-01-01";\N
"nm0726200";"Peter Riegert";"97";"1947-04-11";\N
"nm0726223";"Richard Riehle";"97";"1948-05-12";\N
"nm0726257";"Katja Riemann";"97";"1963-11-01";\N
"nm0726262";"Max Riemelt";"97";"1984-01-07";"tt3335606"
"nm0726593";"Jonathan Rigby";\N;"1963-02-23";"tt3832326"
"nm0726651";"Lawrence Riggins";\N;\N;"tt5356670"
"nm0726757";"Vannessa Righton";\N;\N;\N
"nm0726773";"Roger Rignack";"97";"1962-09-24";\N
"nm0726994";"Bridgett Riley";"97";"1973-05-13";\N
"nm0727003";"Christopher Riley";\N;\N;\N
"nm0727087";"Juanita Riley";\N;"1905-03-21";\N
"nm0727370";"Joe Rinaldi";\N;"1914-08-01";\N
"nm0727671";"Monika Ringwald";\N;\N;\N
"nm0728009";"Jay Ripley";\N;"1953-09-01";\N
"nm0728159";"Carlos Riquelme";\N;"1914-05-13";\N
"nm0728276";"Marco Risi";\N;"1951-06-04";\N
"nm0728375";"Michael Rissi";\N;\N;\N
"nm0728476";"Lazar Ristovski";"97";"1952-10-26";\N
"nm0728509";"Cyril Ritchard";\N;"1897-12-01";\N
"nm0728579";"Jill Ritchie";"97";"1974-03-05";\N
"nm0728699";"Rudolf Zehetgruber";\N;"1926-09-16";\N
"nm0728723";"Brent Ritter";\N;"1946-02-09";\N
"nm0728751";"Gudrun Ritter";"97";"1936-11-16";\N
"nm0728762";"Jason Ritter";"97";"1980-02-17";"tt4015500"
"nm0728811";"Tex Ritter";"97";"1905-01-12";\N
"nm0728954";"Juan Antonio de la Riva";\N;"1953-12-21";\N
"nm0728971";"Patricia Rivadeneira";\N;"1964-08-06";\N
"nm0729077";"José Gregorio Rivas";\N;\N;\N
"nm0729086";"Marialy Rivas";\N;\N;"tt5072336"
"nm0729183";"Dan Rivera González";\N;"1905-06-06";\N
"nm0729256";"Emilio Rivera";"97";"1961-02-24";"tt1270797"
"nm0729356";"Marika Rivera";"97";"1919-11-13";\N
"nm0729369";"Naya Rivera";"97";"1987-01-12";\N
"nm0729463";"Enrique Rivero";\N;"1905-03-20";\N
"nm0729491";"Pablo Rivero";"97";"1980-10-11";"tt3201654"
"nm0729764";"Riri Riza";\N;"1970-10-07";\N
"nm0729780";"Aminah Rizq";\N;"1910-04-13";\N
"nm0729806";"Nikos Rizos";\N;"1924-09-30";\N
"nm0730070";"Linus Roache";"97";"1964-02-01";"tt6998518"
"nm0730130";"Sean Rourke";\N;\N;\N
"nm0730385";"Jerome Robbins";\N;"1918-10-11";\N
"nm0730413";"Lois Robbins";\N;\N;"tt2556676"
"nm0730510";"Kirsten Robek";\N;\N;\N
"nm0730810";"Aled Roberts";\N;\N;\N
"nm0730888";"Bret Roberts";\N;\N;"tt3061222"
"nm0731067";"Eliza Roberts";\N;\N;\N
"nm0731068";"Elizabeth Roberts";\N;\N;\N
"nm0731075";"Emma Roberts";"97";"1991-02-10";\N
"nm0731149";"Harold Roberts";\N;\N;\N
"nm0731247";"Joe Roberts";"97";\N;\N
"nm0731286";"Judith Roberts";"97";"1934-11-30";"tt5742374"
"nm0731346";"Leonard Roberts";"97";"1972-11-17";\N
"nm0731434";"Michele Roberts";\N;\N;\N
"nm0732079";"Paul Robeson";"97";"1898-04-09";\N
"nm0732309";"Laila Robins";\N;"1959-03-14";\N
"nm0732391";"Azela Robinson";"97";"1965-08-26";\N
"nm0732400";"Bernard Robinson";\N;"1912-07-28";\N
"nm0732497";"Craig Robinson";"97";"1971-10-25";\N
"nm0732703";"James Robinson";"97";"1983-09-06";\N
"nm0732750";"Joe Robinson";"97";"1927-05-31";\N
"nm0732754";"John Robinson";\N;"1908-11-11";\N
"nm0732827";"Larry Robinson";\N;\N;\N
"nm0733050";"Rod Robinson";\N;\N;\N
"nm0733172";"Vinette Robinson";\N;"1905-06-03";\N
"nm0733201";"Jacques Robiolles";\N;"1935-03-06";\N
"nm0733508";"Enzo Robutti";\N;"1933-10-24";\N
"nm0733780";"Enrique Rocha";"97";"1940-01-05";\N
"nm0733784";"Felipe Rocha";\N;"1972-02-04";"tt5631456"
"nm0734039";"Karole Rocher";\N;"1905-05-27";\N
"nm0734156";"Crissy Rock";\N;"1958-09-23";\N
"nm0734236";"Charles Rocket";"97";"1949-08-28";\N
"nm0734421";"Jay Rodan";"97";"1974-05-15";\N
"nm0734663";"Aletha Rodgers";\N;\N;\N
"nm0735442";"Michelle Rodriguez";"97";"1978-07-12";\N
"nm0735465";"Patricia Rodriguez";\N;\N;\N
"nm0735671";"Raúl Rodríguez Peila";\N;\N;\N
"nm0735705";"Alberto Rodríguez";\N;"1971-05-11";\N
"nm0735785";"Dagoberto Rodríguez";\N;"1912-05-15";\N
"nm0736263";"Daniel Roebuck";"97";"1963-03-04";"tt5711672"
"nm0736534";"Carlos Roffé";"97";"1943-08-01";\N
"nm0736622";"Seth Rogen";"97";"1982-04-15";\N
"nm0736626";"Alexandre Roger";\N;\N;\N
"nm0737074";"Marshall Rogers";\N;"1891-04-29";\N
"nm0737236";"Tim Rogers";\N;\N;\N
"nm0737278";"Iain Rogerson";\N;"1960-10-01";\N
"nm0737282";"Karlene Rogerson";\N;\N;\N
"nm0737545";"Alexandra Rohmig";\N;\N;\N
"nm0737670";"Eero Roine";\N;"1904-02-10";\N
"nm0737762";"Benjamín Rojas";"97";"1985-04-16";\N
"nm0738186";"Erik Rolf";\N;"1911-06-01";\N
"nm0738325";"Jean-Louis Rolland";\N;"1942-11-25";\N
"nm0738407";"Mark F. Roling";"97";\N;\N
"nm0738635";"Yvonne Romain";"97";"1938-02-17";\N
"nm0738789";"Béatrice Romand";\N;"1952-04-16";\N
"nm0739287";"Derby Romero";\N;"1905-06-11";\N
"nm0739296";"Victor Romero Evans";\N;\N;"tt1682886"
"nm0739304";"Ana Romero Marchent";\N;\N;\N
"nm0739485";"Liliana Romero";\N;"1968-08-24";\N
"nm0739620";"Ayse Romey";\N;"1971-08-26";\N
"nm0739787";"Bruno Romy";\N;"1905-05-11";\N
"nm0739926";"Hugo Roncal";\N;"1923-07-23";\N
"nm0739979";"Alberto Rondalli";\N;\N;\N
"nm0740213";"Darrell Roodt";\N;"1962-04-28";\N
"nm0740256";"Leon Rooke";\N;\N;\N
"nm0740500";"Amanda Root";\N;"1905-05-16";"tt3962984"
"nm0740535";"Stephen Root";"97";"1951-11-17";\N
"nm0741016";"Rocco Rosanio";\N;\N;\N
"nm0741065";"Alfredo Rosas Priego";\N;\N;\N
"nm0741262";"Bernard Rose";"97";"1960-08-04";\N
"nm0741302";"Chloe Rose";\N;"1994-10-25";\N
"nm0741378";"Felissa Rose";"97";"1969-05-23";\N
"nm0741429";"Honey Rose";\N;\N;\N
"nm0741770";"Jano Rosebiani";\N;"1961-03-18";\N
"nm0742573";"Étienne Rosenfeld";\N;\N;\N
"nm0743133";"María Alfonsa Rosso";\N;\N;\N
"nm0743595";"Lanny Ross";"97";"1906-01-19";\N
"nm0743931";"Yolonda Ross";"97";\N;\N
"nm0744186";"Frank Rossi";"97";"1960-08-19";"tt5301662"
"nm0744263";"Luigi Francis Shorty Rossi";"97";"1969-02-10";\N
"nm0744279";"Paolo Rossi";\N;"1953-06-22";\N
"nm0744331";"Theo Rossi";"97";"1975-06-04";"tt1366338"
"nm0744351";"Giacomo Rossi Stuart";"97";"1925-08-25";\N
"nm0744392";"Spela Rozin";\N;"1943-01-31";\N
"nm0744451";"Charley Rossman";\N;\N;\N
"nm0744480";"Franco Rosso";\N;"1941-08-29";\N
"nm0744601";"Zaki Rustum";\N;"1903-03-05";\N
"nm0744618";"Mikhail Rostovtsev";\N;\N;\N
"nm0744834";"Eli Roth";"97";"1972-04-18";\N
"nm0745029";"Stephanie Roth Haberle";\N;"1963-01-07";\N
"nm0745033";"Steve Roth";\N;\N;\N
"nm0745170";"Stephan Rother";\N;\N;"tt4048272"
"nm0745199";"Thilo Rothkirch";\N;"1948-10-23";\N
"nm0745247";"Rodney Rothman";\N;\N;"tt4633694"
"nm0745310";"Bryce Papenbrook";"97";"1986-02-24";"tt1396484"
"nm0745443";"David Rotter";\N;\N;\N
"nm0745448";"Peter Rotter";\N;\N;\N
"nm0745510";"Cécilia Rouaud";\N;\N;"tt6665904"
"nm0745700";"Raymond Rouleau";\N;"1904-06-14";\N
"nm0745728";"Jean-Marc Roulot";\N;"1955-12-13";"tt5247704"
"nm0745780";"Richard Roundtree";"97";"1942-07-09";\N
"nm0745905";"Jenny Roussea";\N;\N;\N
"nm0746041";"Philippe Rousselet";\N;\N;"tt1536537"
"nm0746162";"Jean-Paul Rouve";"97";"1967-01-26";"tt7721550"
"nm0746213";"Jean-Pierre Roux";\N;\N;\N
"nm0746517";"George Rowe";\N;"1905-04-21";\N
"nm0746524";"Hahn Rowe";\N;"1905-05-14";\N
"nm0746593";"Peter M. Rowe";\N;\N;\N
"nm0746896";"Richard Roxburgh";"97";"1962-01-23";\N
"nm0746957";"Carter Roy";\N;\N;"tt3449006"
"nm0747172";"Ronit Roy";"97";"1965-10-11";"tt5460276"
"nm0747287";"Mark Roybal";\N;\N;\N
"nm0747689";"Chito S. Roño";\N;\N;\N
"nm0747690";"Brigitte Roüan";\N;"1946-09-28";\N
"nm0747978";"Pepe Rubianes";\N;"1947-09-02";\N
"nm0748066";"Henry Alex Rubin";\N;\N;"tt7042838"
"nm0748207";"Sergio Rubini";\N;"1959-12-21";\N
"nm0748364";"Miguel Rubio";\N;\N;\N
"nm0748582";"Nikola Rudarov";\N;"1927-12-06";\N
"nm0748620";"Paul Rudd";"97";"1969-04-06";"tt5095030"
"nm0748911";"Gérard Rudolf";"97";"1966-04-20";\N
"nm0748919";"Péter Rudolf";"97";"1959-10-15";\N
"nm0748973";"Maya Rudolph";"97";"1972-07-27";\N
"nm0749034";"Eduardo Rudy";\N;"1920-10-08";\N
"nm0749104";"Belén Rueda";"97";"1965-03-16";\N
"nm0749222";"Eric Ruf";"97";"1969-05-21";\N
"nm0749263";"Mark Ruffalo";"97";"1967-11-22";\N
"nm0749490";"Vyto Ruginis";\N;"1956-04-17";\N
"nm0749568";"Francesco Ruiu";\N;\N;\N
"nm0749914";"Raoul Ruiz";\N;"1941-07-25";"tt0100275"
"nm0750000";"Mogens Rukov";\N;"1943-08-04";\N
"nm0750099";"Jonathan Rumbold";\N;\N;\N
"nm0750114";"France Rumilly";\N;"1939-05-01";\N
"nm0750210";"Darko Rundek";\N;"1905-05-09";\N
"nm0750275";"Björn Runge";\N;"1961-06-21";"tt3750872"
"nm0750376";"Ruofu Wu";\N;"1962-05-21";\N
"nm0750379";"Matti Ruohola";\N;"1940-06-12";\N
"nm0750527";"Troy Ruptash";\N;\N;"tt5085924"
"nm0750658";"Deborah Rush";\N;"1954-04-10";\N
"nm0750858";"Larisa Rusnak";\N;"1962-01-28";"tt6296278,tt9082020"
"nm0750971";"Simon Russell Beale";"97";"1961-01-12";"tt4686844"
"nm0751085";"Clive Russell";"97";"1945-12-07";\N
"nm0751221";"Jay Russell";\N;"1960-01-10";\N
"nm0751257";"Jonah Russell";\N;\N;\N
"nm0751401";"Raymond Russell";\N;"1905-03-01";\N
"nm0751481";"Toby Russell";"97";\N;"tt3724490"
"nm0751518";"Wyatt Russell";"97";"1986-07-10";"tt4530422"
"nm0751577";"Anthony Russo";\N;"1970-02-03";"tt4154756,tt4154796"
"nm0751616";"Elena Russo";\N;\N;\N
"nm0751648";"Joe Russo";\N;"1971-07-08";"tt4154756,tt4154796"
"nm0751983";"Margaret Rutherford";"97";"1892-05-11";\N
"nm0751990";"Nicholas Rutherford";\N;\N;\N
"nm0752328";"Stefan Ruzowitzky";\N;"1961-12-25";"tt5584732"
"nm0752457";"Chanel Ryan";"97";\N;"tt2782232"
"nm0752845";"Shayna Ryan";"97";"1972-04-23";\N
"nm0753196";"Jan Rydqvist";\N;\N;\N
"nm0753260";"Eli Skolmen Ryg";\N;"1936-05-27";\N
"nm0753276";"Ulla Ryghe";\N;"1905-04-07";\N
"nm0753526";"RZA";"97";"1969-07-05";\N
"nm0753737";"Jérémie Renier";"97";"1981-01-06";"tt7080434"
"nm0753757";"György Révész";\N;"1927-10-16";\N
"nm0753927";"Michael Röhrig";\N;"1951-12-04";\N
"nm0753982";"Eva Röse";"97";"1973-10-16";\N
"nm0754032";"Vigdis Røising";\N;"1937-07-06";\N
"nm0754061";"Alexander Røsler";\N;"1905-04-30";\N
"nm0754153";"Shakura S Aida";\N;\N;\N
"nm0754184";"S.J. Surya";\N;\N;"tt6485666,tt6522546"
"nm0754229";"Amr Sad";\N;\N;"tt6127024"
"nm0754396";"Joonas Saartamo";"97";"1980-05-06";\N
"nm0754416";"Catalina Saavedra";\N;"1968-01-09";\N
"nm0754428";"Kathy Saavedra";\N;\N;\N
"nm0754479";"Piero Santi";\N;\N;\N
"nm0754503";"Kudret Sabanci";\N;"1966-07-08";\N
"nm0754526";"Christopher Sabat";"97";"1973-04-22";\N
"nm0754575";"Warren Kiefer";\N;\N;\N
"nm0754681";"Stefano Sabelli";\N;\N;\N
"nm0754734";"Craig Sabin";\N;\N;\N
"nm0754744";"Sabine Sun";\N;"1940-04-15";\N
"nm0754791";"Marco Sabiu";\N;"1905-05-16";\N
"nm0754906";"Hind Sabri";\N;"1905-06-01";"tt10515086"
"nm0754971";"Behroze Sabzwari";"97";"1905-05-10";\N
"nm0755009";"Fabrizia Sacchi";\N;"1971-02-10";"tt1034415"
"nm0755068";"Jean Sacha";\N;"1912-04-25";\N
"nm0755074";"Jonathan Sachar";"97";"1965-08-02";\N
"nm0755093";"Rajeshwari Sachdev";\N;\N;\N
"nm0755158";"Ira Sachs";\N;"1905-05-18";\N
"nm0755212";"Susanne Sachße";\N;"1965-09-03";\N
"nm0755286";"Alan Sacks";\N;"1905-04-26";\N
"nm0755364";"José Sacristán";"97";"1937-09-27";\N
"nm0755403";"Yutaka Sada";\N;"1911-03-30";\N
"nm0755499";"Laara Sadiq";\N;\N;"tt3901826"
"nm0755518";"Benjamin Sadler";"97";"1971-02-12";\N
"nm0755625";"Viktoriya Sadovskaya";\N;\N;\N
"nm0755702";"Humayun Saeed";"97";"1971-07-27";"tt5597198"
"nm0755725";"Hinako Saeki";"97";"1977-02-16";\N
"nm0755900";"Michel Safra";\N;"1899-05-16";\N
"nm0756083";"Bill Sage";\N;"1962-04-03";\N
"nm0756203";"Ludivine Sagnier";"97";"1979-07-03";\N
"nm0756332";"Yildiray Sahinler";"97";"1966-02-07";\N
"nm0756508";"Arja Saijonmaa";\N;"1944-12-01";\N
"nm0756580";"Sainath";\N;\N;\N
"nm0756819";"Elsa Saisio";\N;"1981-07-19";\N
"nm0756839";"James Saito";"97";"1955-03-06";\N
"nm0757007";"Masato Sakai";"97";"1973-10-14";\N
"nm0757012";"Miki Sakai";"97";"1978-02-21";\N
"nm0757058";"Yoshiko Sakakibara";"97";"1956-05-31";\N
"nm0757081";"Junji Sakamoto";\N;"1954-10-01";\N
"nm0757087";"Maaya Sakamoto";"97";"1980-03-31";\N
"nm0757162";"Zoe Sakellaropoulo";\N;\N;"tt2139881"
"nm0757327";"Takahiro Sakurai";\N;"1974-06-13";\N
"nm0757651";"João Salaviza";\N;"1984-02-19";"tt8423962"
"nm0757667";"Alfredo Salazar";\N;"1922-03-17";\N
"nm0757749";"Ramón Salazar";\N;"1973-05-28";"tt6053948"
"nm0757765";"Susana Salazar";\N;\N;\N
"nm0757790";"Luciano Salce";\N;"1922-09-25";\N
"nm0757855";"Zoe Saldana";"97";"1978-06-19";"tt3896198"
"nm0757858";"Carlos Saldanha";\N;"1965-01-24";\N
"nm0758050";"Mary Jo Salerno";\N;\N;\N
"nm0758090";"Sabrina Salerno";"97";"1968-03-15";\N
"nm0758364";"Jorge Salinas";"97";"1968-07-27";\N
"nm0758510";"Sy Salkowitz";\N;"1926-04-21";\N
"nm0758595";"Tuomas Sallinen";\N;\N;\N
"nm0758656";"Ilyas Salman";\N;"1905-05-07";\N
"nm0758698";"Ida Salmi";\N;"1885-11-16";\N
"nm0758722";"Esko Salminen";"97";"1940-10-12";\N
"nm0758837";"Marja Salo";\N;"1980-08-01";\N
"nm0759095";"Richard Salter";\N;"1943-11-12";\N
"nm0759368";"Gabriele Salvatores";\N;"1950-07-30";\N
"nm0759410";"Hal Salwen";\N;\N;\N
"nm0759502";"Sarah-Jeanne Salvy";\N;"1905-05-29";\N
"nm0759714";"Anneke Kim Sarnau";"97";"1972-02-25";\N
"nm0759721";"Seune Samb";\N;\N;\N
"nm0759797";"Udo Samel";"97";"1953-06-25";\N
"nm0759819";"Madeleine Sami";"97";"1980-05-10";"tt6728096"
"nm0759911";"Edward Sammis";\N;\N;\N
"nm0759944";"Igor Samobor";\N;"1957-09-18";\N
"nm0760234";"Bassem Samra";\N;"1971-05-24";\N
"nm0760316";"Marc-Andre Samson";\N;\N;\N
"nm0760748";"José San Vicente";\N;\N;\N
"nm0760850";"Bruno Sanches";\N;\N;\N
"nm0760989";"Kiele Sanchez";"97";"1977-10-13";\N
"nm0761189";"Paritosh Sand";\N;\N;\N
"nm0761340";"Walter Sande";"97";"1906-07-09";\N
"nm0761420";"Otto Sander";\N;"1941-06-30";\N
"nm0761572";"Henry G. Sanders";"97";"1942-08-18";"tt6000478"
"nm0761888";"Mahendra Sandhu";\N;\N;\N
"nm0761983";"Marc Sandler";\N;\N;\N
"nm0762246";"Amanda Sandrelli";\N;"1964-10-31";\N
"nm0762263";"Mark Sandrich";\N;"1900-10-26";\N
"nm0762445";"Ellen Sandweiss";"97";"1958-12-30";"tt0083907"
"nm0762965";"Shirô Sano";"97";"1955-03-04";\N
"nm0762966";"Shûji Sano";\N;"1912-10-20";\N
"nm0763216";"Claudio Santamaria";"97";"1974-07-22";\N
"nm0763249";"Miguel Ángel Santamaría";\N;\N;\N
"nm0763459";"Maria Luisa Santella";\N;"1945-06-21";"tt6892206"
"nm0763490";"Miguel Santesmases";\N;\N;\N
"nm0763527";"Pier Luigi Santi";\N;\N;\N
"nm0763768";"Inma de Santis";\N;"1959-02-24";\N
"nm0763928";"Rodrigo Santoro";"97";"1975-08-22";\N
"nm0763941";"Manuel Santos Carvalho";\N;"1891-06-17";\N
"nm0764017";"Charo Santos-Concio";\N;"1955-10-27";\N
"nm0764257";"Rubens Santos";\N;\N;"tt8311958,tt2762506"
"nm0764319";"Damon Santostefano";\N;\N;\N
"nm0764367";"Roberto Santucci";\N;\N;"tt7882104"
"nm0764407";"Sumita Sanyal";\N;"1945-10-09";\N
"nm0764445";"Horatio Sanz";"97";"1969-06-04";\N
"nm0764526";"Jeri Sopanen";\N;"1929-08-14";\N
"nm0764731";"Fausto Saraceni";\N;\N;\N
"nm0764754";"César Sarachu";\N;"1958-12-28";\N
"nm0764776";"Deran Sarafian";\N;"1958-01-17";\N
"nm0764853";"Saranya Ponvannan";\N;\N;\N
"nm0764871";"Sarath Babu";\N;\N;\N
"nm0764877";"Sarath Kumar";\N;\N;"tt7794524"
"nm0764918";"Roger Sarbib";\N;\N;\N
"nm0765140";"Richard Sargent";\N;\N;\N
"nm0765179";"Ruhi Sari";\N;"1972-05-18";"tt6083534"
"nm0765193";"Krunoslav Saric";\N;"1944-06-21";\N
"nm0765225";"Vic Sarin";\N;"1905-04-28";\N
"nm0765248";"Saritha";\N;\N;\N
"nm0765325";"Daniel Sarky";\N;"1943-02-03";\N
"nm0765384";"Valeria Sarmiento";\N;"1948-10-29";"tt0100275"
"nm0765477";"Paul Sarossy";\N;"1963-04-24";\N
"nm0765501";"Ismaila Sarr";\N;\N;\N
"nm0765563";"Olle Sarri";"97";"1972-01-20";"tt5287168"
"nm0765597";"Peter Sarsgaard";"97";"1971-03-07";\N
"nm0765598";"Hossein Sarshar";\N;"1905-04-14";\N
"nm0765604";"Eakarat Sarsukh";\N;\N;\N
"nm0765610";"Marcello Sartarelli";\N;\N;\N
"nm0765683";"Jean-Paul Sartre";"97";"1905-06-21";\N
"nm0765685";"Wisit Sasanatieng";\N;"1963-06-28";\N
"nm0765780";"Hirohisa Sasaki";\N;"1961-02-17";\N
"nm0766120";"Brooke Satchwell";"97";"1980-11-14";\N
"nm0766181";"Joseph Satinsky";\N;\N;\N
"nm0766262";"Shimako Sato";\N;"1905-05-17";\N
"nm0766263";"Shinsuke Sato";\N;"1970-09-16";"tt6340500"
"nm0766470";"Sathyaraj";"97";"1954-10-03";"tt4849438"
"nm0766736";"Anton Saunders";\N;\N;\N
"nm0766924";"Paul James Saunders";"97";\N;\N
"nm0767027";"Alejo Sauras";"97";"1979-06-29";\N
"nm0767289";"Dominic Savage";\N;"1962-11-23";\N
"nm0767339";"Mark Savage";"97";"1962-09-17";"tt6144876"
"nm0767512";"Boris Savchenko";\N;"1939-04-10";\N
"nm0767710";"Eric Savin";\N;\N;"tt3716530"
"nm0767984";"Kenji Sawada";"97";"1948-06-25";\N
"nm0767997";"Ron Sawade";\N;\N;\N
"nm0768011";"Shin ichirô Sawai";\N;"1938-08-16";\N
"nm0768297";"Virendra Saxena";\N;\N;\N
"nm0768369";"John C.W. Saxton";\N;"1930-12-04";\N
"nm0768455";"Philip Sayer";\N;"1946-10-26";\N
"nm0768540";"Joel Sayre";\N;"1901-12-13";\N
"nm0768614";"Leonardo Sbaraglia";"97";"1970-06-30";\N
"nm0768748";"Gia Scala";"97";"1934-03-03";\N
"nm0768896";"Stefano Scandaletti";\N;"1977-10-23";\N
"nm0768936";"Joanna Scanlan";"97";"1961-10-27";\N
"nm0768957";"Claire Scanlon";"97";\N;"tt5304992"
"nm0769117";"Giancarlo Scarchilli";\N;\N;\N
"nm0769135";"Don Scardino";"97";"1949-02-17";\N
"nm0769380";"Filippo Scelzo";\N;"1900-04-19";\N
"nm0769446";"Wendy Schaal";"97";"1954-07-02";\N
"nm0769590";"Brandy Schaefer";"97";\N;"tt7068818"
"nm0769754";"Mike Schaerer";\N;"1975-03-17";\N
"nm0769801";"Frank Schaff";\N;"1905-05-18";\N
"nm0769899";"Emilio Schargorodsky";\N;\N;\N
"nm0769985";"John Schalter";\N;\N;\N
"nm0770018";"Angela Schanelec";\N;"1962-02-14";"tt5025550,tt7760890"
"nm0770096";"Georg Scharegg";\N;\N;"tt6193454"
"nm0770234";"Jerry Schatzberg";\N;"1927-06-26";\N
"nm0770445";"Hans Scheepmaker";\N;\N;\N
"nm0770462";"Mary Scheer";"97";"1963-03-19";\N
"nm0770623";"Loren Schein";\N;\N;\N
"nm0771054";"Lone Scherfig";\N;"1959-05-02";\N
"nm0771079";"Leo Scherman";\N;"1905-05-28";"tt5033290"
"nm0771414";"Martin Starr";"97";"1982-07-30";\N
"nm0771493";"Richard Schiff";"97";"1955-05-27";\N
"nm0771713";"Tom Schilling";"97";"1982-02-10";\N
"nm0771869";"Rudolf Schündler";\N;"1906-04-17";\N
"nm0771898";"Thom Schioler";\N;"1956-04-27";\N
"nm0771923";"Sebastian Schipper";\N;"1968-05-08";"tt7303530,tt4048272"
"nm0772115";"Beat Schlatter";\N;"1961-05-05";"tt6743942"
"nm0772499";"Ariane Schluter";\N;"1966-02-01";\N
"nm0772522";"Volker Schlöndorff";\N;"1939-03-31";\N
"nm0772763";"Hannes Schmidhauser";\N;"1926-09-09";\N
"nm0772805";"Andreas Schmidt";"97";"1963-11-23";\N
"nm0772851";"Branko Schmidt";\N;"1957-09-21";\N
"nm0772969";"Harald Schmidt";"97";"1957-08-18";\N
"nm0773120";"Michael B. Schmidt";\N;\N;"tt6513656"
"nm0773389";"Sophie Schmit";\N;\N;\N
"nm0773571";"Thomas Schmuckert";"97";"1965-04-01";\N
"nm0773884";"John Schneider";"97";"1960-04-08";\N
"nm0774056";"Ute Schneider";\N;\N;\N
"nm0774386";"Matthias Schoenaerts";"97";"1977-12-08";"tt2873282"
"nm0774634";"Gijs Scholten van Aschat";\N;"1959-09-16";"tt4758646,tt5464234"
"nm0774847";"James L. Schoppe";\N;\N;\N
"nm0774868";"Greg Schorer";\N;\N;\N
"nm0774883";"Christine Schorn";"97";"1944-02-01";\N
"nm0775055";"Leonard Schrader";\N;"1943-11-30";\N
"nm0775056";"Maria Schrader";"97";"1965-09-27";\N
"nm0775076";"Lisa Schrage";\N;"1956-12-27";\N
"nm0775097";"Tessa Schram";\N;"1988-10-18";"tt5803528"
"nm0775420";"Robert Schrock";\N;\N;\N
"nm0775438";"Erik Schrody";"97";"1969-08-18";"tt1259528"
"nm0775634";"Aaron Schröder";\N;"1926-09-07";\N
"nm0775858";"Karoline Schuch";"97";"1981-10-19";\N
"nm0775870";"John Schuck";"97";"1940-02-04";\N
"nm0775976";"B.P. Schulberg";\N;"1892-01-19";\N
"nm0775981";"Stephan Schulberg";\N;\N;\N
"nm0776036";"Petr Schulhoff";\N;"1922-07-10";\N
"nm0776124";"Steffen Scheumann";"97";"1905-05-14";\N
"nm0776181";"Walter Schultheiß";\N;"1924-05-25";\N
"nm0776268";"Jessica Schultz";\N;\N;\N
"nm0776469";"Ilona Schulz";"97";"1905-05-14";\N
"nm0776553";"Douglas Schulze";\N;\N;"tt3591696"
"nm0776727";"Patricia Schumann";\N;"1975-06-04";"tt7947470"
"nm0776934";"Daan Schuurmans";\N;"1972-01-24";\N
"nm0776980";"Eric Schwab";\N;\N;\N
"nm0777435";"Scott L. Schwartz";"97";\N;\N
"nm0777521";"Robert Schwartzman";"97";"1982-12-24";"tt7149336"
"nm0777594";"Jessica Schwarz";"97";"1977-05-05";\N
